Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Tyler Ennis,LAL,23,6-3,194,Syracuse,Canada,2014,1,18,54,4.1,1.8,1.9,-1.7,2.6%,10.1%,16.9%,47.3%,23.4%
Tyler Johnson,MIA,26,6-4,190,Fresno State,USA,Undrafted,Undrafted,Undrafted,72,11.7,3.4,2.3,1.0,1.6%,10.5%,18.0%,54.9%,12.3%
Tyler Lydon,DEN,22,6-9,220,Syracuse,USA,2017,1,24,1,0.0,0.0,0.0,-150.0,0.0%,0.0%,0.0%,0.0%,0.0%
Tyler Ulis,PHX,22,5-10,160,Kentucky,USA,2016,2,34,71,7.8,1.8,4.4,-8.6,1.4%,6.1%,18.4%,46.5%,28.2%
Tyler Zeller,MIL,28,7-0,250,North Carolina,USA,2012,1,17,66,6.7,4.6,0.7,0.8,9.4%,16.8%,15.7%,59.8%,6.3%
Tyreke Evans,MEM,28,6-6,220,Memphis,USA,2009,1,4,52,19.4,5.1,5.2,0.1,2.7%,13.7%,27.7%,56.1%,30.4%
Tyrone Wallace,LAC,24,6-5,198,California,USA,2016,2,60,30,9.7,3.5,2.4,-1.5,2.4%,9.1%,15.9%,51.7%,11.5%
Tyson Chandler,PHX,35,7-1,240,None,USA,2001,1,2,46,6.5,9.1,1.2,-10.2,10.9%,24.1%,10.5%,65.8%,6.5%
Tyus Jones,MIN,22,6-2,184,Duke,USA,2015,1,24,82,5.1,1.6,2.8,5.6,1.1%,8.3%,12.4%,57.2%,21.5%
Udonis Haslem,MIA,38,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,14,0.6,0.7,0.4,-0.9,3.9%,9.2%,11.3%,25.2%,11.9%
Vander Blue,LAL,25,6-5,200,Marquette,USA,Undrafted,Undrafted,Undrafted,5,0.6,0.2,0.6,17.6,0.0%,2.2%,8.5%,25.5%,8.6%
Victor Oladipo,IND,26,6-4,210,Indiana,USA,2013,1,2,75,23.1,5.2,4.3,5.9,1.9%,13.2%,29.5%,57.7%,20.9%
Vince Carter,SAC,41,6-6,220,North Carolina,USA,1998,1,5,58,5.4,2.6,1.2,-3.3,1.7%,13.0%,14.4%,52.3%,9.9%
Vincent Hunter,MEM,23,6-8,208,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,4,1.5,0.8,0.0,30.9,18.2%,16.7%,25.0%,60.0%,0.0%
Wade Baldwin IV,POR,22,6-4,202,Vanderbilt,USA,2016,1,17,7,5.4,1.1,0.7,6.0,1.4%,9.0%,15.9%,74.8%,9.3%
Walt Lemon Jr.,NOP,25,6-3,180,None,USA,Undrafted,Undrafted,Undrafted,5,3.4,0.4,1.0,-14.5,0.0%,6.5%,25.6%,49.1%,17.2%
Wayne Ellington,MIA,30,6-5,200,North Carolina,USA,2009,1,28,77,11.2,2.8,1.0,2.2,1.1%,9.4%,16.7%,58.8%,6.0%
Wayne Selden,MEM,23,6-5,230,Kansas,USA,Undrafted,Undrafted,Undrafted,35,9.3,1.6,1.9,-8.4,2.3%,6.0%,21.2%,55.1%,15.4%
Wes Iwundu,ORL,23,6-7,195,Kansas State,USA,2017,2,33,62,3.7,2.2,0.9,-4.6,3.3%,10.0%,11.4%,48.0%,8.4%
Wesley Johnson,LAC,30,6-7,215,Syracuse,USA,2010,1,4,74,5.4,2.9,0.8,-1.4,1.9%,12.2%,12.6%,51.2%,5.6%
Wesley Matthews,DAL,31,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,63,12.7,3.1,2.7,-7.2,1.3%,8.5%,17.3%,54.1%,12.5%
Will Barton,DEN,27,6-6,190,Memphis,USA,2012,2,40,81,15.7,5.0,4.1,2.1,2.6%,12.6%,20.1%,56.2%,18.5%
Willie Cauley-Stein,SAC,24,7-0,240,Kentucky,USA,2015,1,6,73,12.8,7.0,2.4,-7.8,6.4%,19.7%,21.5%,52.9%,13.5%
Willie Reed,LAC,28,6-11,245,St. Louis,USA,Undrafted,Undrafted,Undrafted,42,4.6,2.9,0.2,2.8,8.0%,20.5%,15.9%,67.1%,3.5%
Willy Hernangomez,CHA,24,6-11,240,None,Spain,2015,2,35,48,5.1,3.8,0.7,0.1,11.5%,24.8%,20.3%,60.4%,10.9%
Wilson Chandler,DEN,31,6-9,225,DePaul,USA,2007,1,23,74,10.0,5.4,2.1,1.4,4.4%,12.7%,14.2%,54.2%,9.4%
Xavier Munford,MIL,26,6-4,173,Rhode Island,USA,Undrafted,Undrafted,Undrafted,6,0.5,0.2,0.7,-23.2,5.0%,0.0%,18.4%,21.8%,36.4%
Xavier Rathan-Mayes,NYK,24,6-4,208,Florida State,Canada,Undrafted,Undrafted,Undrafted,5,5.8,1.0,3.6,-24.2,0.0%,5.3%,20.7%,31.5%,24.7%
Xavier Silas,BOS,30,6-5,205,Northern Illinois,USA,2011,,,2,0.0,1.0,0.0,5.9,9.1%,12.5%,13.6%,0.0%,0.0%
Yogi Ferrell,DAL,25,6-0,180,Indiana,USA,Undrafted,Undrafted,Undrafted,82,10.2,3.0,2.5,0.2,1.1%,9.7%,16.6%,54.0%,13.7%
Zach Collins,POR,20,7-0,230,Gonzaga,USA,2017,1,10,66,4.4,3.3,0.8,1.3,4.4%,16.3%,15.3%,47.5%,7.0%
Zach LaVine,CHI,23,6-5,185,UCLA,USA,2014,1,13,24,16.7,3.9,3.0,-12.1,1.3%,13.8%,29.0%,49.9%,18.7%
Zach Randolph,SAC,36,6-9,250,Michigan State,USA,2001,1,19,59,14.5,6.7,2.2,-12.2,6.3%,21.5%,27.0%,52.9%,14.6%
Zaza Pachulia,GSW,34,6-11,270,None,Georgia,2003,2,42,69,5.4,4.7,1.6,9.4,10.0%,22.3%,16.5%,61.2%,14.1%
Zhou Qi,HOU,22,7-1,210,None,China,2016,2,43,18,1.2,1.2,0.1,-26.1,4.2%,11.6%,16.3%,29.5%,2.8%
