Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Vince Carter,ORL,33,6-6,220,North Carolina,USA,1998,1,5,75,16.6,3.9,3.1,11.2,1.5%,11.0%,24.7%,54.1%,17.7%
Vladimir Radmanovic,GSW,29,6-10,235,None,Serbia,2001,1,12,41,6.2,4.3,1.1,-6.6,5.5%,15.0%,15.6%,44.9%,7.3%
Wayne Ellington,MIN,22,6-4,200,North Carolina,USA,2009,1,28,76,6.6,2.1,1.0,-6.7,2.3%,9.1%,16.8%,52.7%,8.5%
Wesley Matthews,UTA,23,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,82,9.4,2.3,1.5,5.5,2.7%,7.3%,16.4%,59.2%,9.0%
Will Bynum,DET,27,6-0,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,63,10.0,2.3,4.5,-9.5,1.5%,8.1%,19.9%,51.3%,28.4%
Will Conroy,HOU,27,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.6,1.4,-23.3,0.0%,7.7%,16.3%,27.6%,30.4%
Willie Green,PHI,28,6-3,201,Detroit Mercy,USA,2003,2,41,73,8.7,1.8,2.1,-4.6,1.3%,7.5%,19.0%,53.8%,16.4%
Wilson Chandler,NYK,23,6-8,225,DePaul,USA,2007,1,23,65,15.3,5.4,2.1,-2.7,4.1%,11.4%,20.0%,53.4%,9.6%
Yakhouba Diawara,MIA,27,6-7,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,6,0.8,0.7,0.5,-2.2,2.3%,7.0%,12.6%,25.0%,9.1%
Yi Jianlian,NJN,22,7-0,250,None,,2007,1,6,52,12.0,7.2,0.9,-6.9,7.1%,16.8%,20.0%,48.1%,4.8%
Zach Randolph,MEM,28,6-9,260,Michigan State,USA,2001,1,19,81,20.8,11.7,1.8,-0.2,11.1%,22.0%,24.3%,54.6%,8.0%
Zaza Pachulia,ATL,26,6-11,275,None,Georgia,2003,2,42,78,4.3,3.8,0.5,0.4,10.6%,17.2%,15.0%,53.9%,5.8%
Zydrunas Ilgauskas,CLE,35,7-3,260,None,Lithuania,1996,1,20,64,7.4,5.4,0.8,8.3,9.2%,17.3%,18.7%,49.1%,5.8%
